,kh,xb,rhsc,nl,jf,xfsp,gwspph,jjph,xfpc
24794,6d6dff65,女,1715,51,9998.0,9998.0,['N.PAIA'],秋季,1
24795,d2257922,女,1762,65,4750.0,4950.0,"['植村秀柜', '雅诗兰黛柜', '香水 柜']",冬季,3
24796,14e044ed,女,1352,50,1422.0,1422.0,['BY selvage 柜'],夏季,1
24797,96a930c1,女,2936,45,775.0,1775.0,['YARLOKS（女鞋)'],夏季,1
24798,8793a0a9,女,1972,23,2178.0,2178.0,"['EK', 'KALTENDIN(男装)']",冬季,2
24799,19df9ca8,女,248,27,3960.0,3960.0,['COACH 柜'],夏季,1
24800,2b54434c,女,1437,43,35053.0,35974.8,"['CLEAR LUCERNE', 'GORNIA柜', 'Shu Uemura']",秋季,14
24801,39d9b088,女,2442,48,1904.0,1904.0,['MEAGHEAL'],夏季,1
24802,36a38a68,女,852,25,11570.0,12501.0,"['兰芝柜', 'CLARINS', 'BOBBI BROWN']",秋季,13
24803,e551e04f,女,1505,37,312.0,1559.0,['松下柜'],冬季,1
24804,afb82670,女,3202,43,5804.0,12878.0,"['COACH 柜', 'Ecco柜', '雅氏 柜']",春季,5
24805,f7c1e718,女,979,23,11742.0,11742.0,"['VOV  柜', 'IMMOBILE 柜']",春季,1
24806,8913771c,女,2790,55,24099.0,24298.6,"['莱珀妮 柜', 'BOBBI BROWN', 'DISSONA']",冬季,9
24807,6a8d36e9,女,887,29,943.0,943.0,['SATCHI男装'],夏季,1
24808,8c1643d9,女,1359,26,950.0,950.0,['科颜氏柜'],冬季,1
24809,efc1905e,女,979,55,12527.79,15285.0,"['倩碧(CLINIQUE)', 'CLINIQUE', ""科颜氏(Kiehl's)""]",夏季,9
24810,641d074a,女,3346,43,16546.0,16546.0,"['罗莱柜', 'LUNA柜', '沙驰皮具柜']",春季,3
24811,db0a9645,女,1289,45,4450.0,4450.0,['雅诗兰黛柜'],冬季,1
24812,f36eec0e,女,394,76,4058.0,4058.0,"['雅芳婷柜', '多样屋柜', '田川町生活馆 柜']",冬季,4
24813,4a50bd3d,女,1341,50,23446.0,63480.0,"['兰芝柜', '莱珀妮(La Prairie)', '双立人柜']",夏季,23
24814,dc0c30fe,女,862,54,150387.5,156704.4,"['LEONARDO', '利快柜', '宝姿柜']",春季,28
24815,b7dbb48b,男,632,26,14331.0,14331.0,"['OHUI/后', ""科颜氏(Kiehl's)"", 'GIVENCHY 柜']",春季,3
24816,4f9864de,男,1644,47,23.0,2345.0,['周大福柜'],夏季,1
24817,828d58aa,女,435,46,16000.0,16000.0,"['阿玛尼GIORGIO ARMANI', '雅诗兰黛ESTEE LAUDER', 'HEYIN集合柜']",夏季,3
24818,0b86438a,女,1827,38,12081.0,13288.6,"['欧珀莱柜', 'JORYA', '六福柜']",春季,6
24819,bee648ac,男,985,31,0.0,2482.3599999999997,['PANDORA柜'],春季,3
24820,205a7ab8,女,2932,35,8035.0,8035.0,"['CLARINS', '植村秀(Shu Uemura)', '兰芝柜']",夏季,6
24821,dc3e8808,女,2195,38,0.0,2086.2,"['PAW IN PAW BABY', 'PAW IN PAW']",秋季,1
24822,87e34da1,男,116,43,51279.0,66507.0,"['PORTS', 'HEYIN', '沙驰男鞋']",冬季,11
24823,900944db,女,868,21,0.0,837.0,['Dior'],夏季,1
24824,e1cf1d72,女,582,36,1487.0,1487.0,['思加图柜'],夏季,1
24825,df202e36,女,2820,43,199.0,199.0,['ROOKIE'],秋季,1
24826,ccaa9a56,女,384,26,4465.0,4974.6,"['BIOTHERM', 'BOBBI BROWN', 'YSL']",春季,8
24827,3230b9fb,女,2219,50,5970.0,7895.0,"['BIOTHERM', '雅诗兰黛柜']",冬季,2
24828,49a6890c,女,5223,51,1709.0,4558.0,"['谢瑞麟柜', 'DISSONA', '新博朗 柜']",夏季,4
24829,693c9cbc,女,1073,29,1352.0,1352.0,['吉弗雷 柜'],冬季,1
24830,c00b965b,女,2013,39,6690.0,6690.0,"['CHANEL', '欧珀莱柜', 'Dior']",夏季,4
24831,bf2155f1,男,1752,46,0.0,1820.7,['S.D.Spontini'],春季,1
24832,dd77e88f,男,877,46,15973.0,15973.0,['GORNIA柜'],夏季,2
24833,f6db55d3,女,131,27,2143.0,2143.0,['Fancl柜'],冬季,2
24834,e614ce95,女,2629,56,6781.0,7741.0,"['HAILIVES柜', 'HAILIVES']",春季,2
24835,6bf16696,女,2793,31,1070.0,1070.0,['CLARINS'],夏季,1
24836,9f1fdd54,女,608,38,44182.0,108116.9,"['GUERLAIN', '娇兰(GUERLAIN)', ""O'2ND""]",夏季,17
24837,a9c19cd4,女,376,23,320.0,320.0,['Dior'],冬季,1
24838,6580f147,女,1669,30,4262.0,4262.0,['Ecco柜'],冬季,2
24839,de94a492,女,2526,42,11088.0,11088.0,['双立人柜'],冬季,2
24840,c2773784,男,4480,38,1220.0,1220.0,['CLARINS'],夏季,1
24841,702da2d6,男,1034,48,480.0,480.0,['雅诗兰黛ESTEE LAUDER'],春季,1
24842,52c3c454,女,190,34,15183.0,15183.0,"['GIVENCHY 柜', 'COACH 柜']",春季,1
24843,41862e5f,女,2360,38,1004.0,1004.0,"['思加图柜', 'WHAT FOR柜']",夏季,1
24844,c78cac14,女,2495,63,1440.0,1440.0,['芭比波朗(BOBBI BROWN'],春季,1
24845,0dbf2e49,女,2952,36,2361.0,2361.0,"['Aimer', 'ATSUGI', 'Rime']",冬季,4
24846,e89a07f3,女,2002,45,10160.0,10160.0,"['AUPRES', 'HEYIN', 'HEYIN集合柜']",冬季,9
24847,e9d35f29,女,2836,50,3061.0,3061.5,['OXETTE柜'],秋季,2
24848,fde0c364,女,2987,47,11230.0,13037.0,"['AD KIDS', 'Aimer', 'EK']",冬季,8
24849,c3cf889f,女,968,29,20028.0,27201.6,"['INSUN', '诗篇柜', 'HEYIN']",春季,9
24850,e7eaede1,女,2684,50,0.0,637.0,['Calvin Klein Jeans柜'],春季,1
24851,dcf98d30,女,91,56,2499.0,2499.0,['Ecco柜'],冬季,1
24852,9211902d,女,2273,39,49190.0,49190.0,"['LAMPO', '蓝豹柜', 'HUGO BOSS柜']",春季,15
24853,a097927a,女,30,29,4175.0,4175.0,"['CLARINS', ""科颜氏(Kiehl's)""]",冬季,2
24854,87a5f660,女,4537,42,599.0,4567.1,"['Ecco柜', 'PORTS']",冬季,2
24855,b7a9bc9b,女,2860,40,13116.0,13116.0,"['阿玛尼GIORGIO ARMANI', 'COACH 柜', '雅格名鞋廊']",秋季,2
24856,803c9fc9,女,321,36,2390.0,2390.0,['CHANEL'],春季,1
24857,aca58bb1,女,756,42,12660.0,18724.0,"['OHUI/后', '嘉宝柜', '戴森（Dyson）']",春季,3
24858,1fdf9186,女,2085,52,16930.0,16930.0,"['嘉宝柜', '梦娣亚 柜', 'AUM（女装）']",夏季,8
24859,c8080b56,女,1722,50,240.0,240.0,['香奈儿柜'],冬季,1
24860,882bc329,女,3223,34,450.0,7310.0,"['BOSE', '香奈儿柜']",冬季,3
24861,873d62fa,女,95,32,2630.0,2630.0,"['欧舒丹柜', 'CHANEL', '雅诗兰黛ESTEE LAUDER']",秋季,1
24862,68024e3d,女,2020,37,260.0,260.0,['Shu Uemura'],夏季,1
24863,5077b95a,男,500,50,2101.5,2101.5,['KENT&CURWEN柜'],夏季,1
24864,3c832988,女,16,55,1490.0,1490.0,['23区'],冬季,1
24865,990c2879,男,1649,35,16594.0,16594.0,"['沙驰男鞋', '吉弗雷 柜', 'CANUDILO柜']",冬季,4
24866,be4d7e6d,女,916,28,3670.0,3670.0,['雅诗兰黛ESTEE LAUDER'],夏季,2
24867,a86c7e03,女,772,32,73701.0,87605.86,"['同仁堂柜', '同仁堂 农柜', ""科颜氏(Kiehl's)""]",秋季,51
24868,4ebec7c7,女,1612,51,1220.0,1220.0,['施华洛世奇柜'],秋季,1
24869,92d040bd,男,435,47,14546.0,19546.0,"['ARMANI COLLEZIONI', 'Rime', 'Fancl柜']",夏季,7
24870,1ec5fd21,女,425,42,1867.0,1867.0,['EK'],秋季,1
24871,518b7f48,男,1837,37,1986.0,1986.0,['凯莱露喜柜'],冬季,1
24872,cb9511c2,女,5155,55,3250.0,3300.0,"['Ecco柜', 'CANUDILO柜', '雅乐士柜']",春季,2
24873,2d029b01,女,1633,27,10490.0,10490.0,"['CLARINS', '倩碧柜', ""科颜氏(Kiehl's)""]",春季,10
24874,a2f725fb,女,800,27,0.0,1926.0,['CLARINS'],夏季,1
24875,c76580a0,女,3210,45,37570.0,26593.0,"['LA MER', '雅诗兰黛ESTEE LAUDER', '沙驰男装柜']",冬季,3
24876,a122fb0f,男,338,21,10833.0,56540.0,['周大福柜'],冬季,1
24877,6be38bd7,女,2686,44,189413.0,226329.47000000003,"['CHANEL', '香奈儿柜', '双立人柜']",春季,52
24878,47755f21,女,816,29,480.0,480.0,['GUERLAIN'],春季,1
24879,ff3f1812,男,979,26,22034.0,22034.0,"['Dior', '迪奥(Dior)', ""科颜氏(Kiehl's)""]",春季,11
24880,4c7aedc4,女,4635,59,10603.0,6413.0,"['COACH 柜', 'CAGLIARI EXCHANGE']",春季,2
24881,97e587e3,女,2365,42,8290.0,7660.0,"['Triumph', '万宝龙柜(综合转男装)', '施丹兰 柜']",夏季,3
24882,2ebc2915,女,1806,34,11112.0,24347.6,"['LIME', 'TOP柜', 'GORNIA柜']",春季,5
24883,ef9e0e06,男,436,57,36210.0,36400.0,"['阿玛尼GIORGIO ARMANI', '多样屋柜', 'CHANEL']",冬季,17
24884,555c02a7,男,1140,33,699.0,3493.0,['谢瑞麟柜'],夏季,1
24885,53a9a781,女,869,33,2106.0,10530.0,['瑞士钟表柜'],夏季,1
24886,99f06c37,女,2224,36,2206.0,2206.0,"['Dior', '多样屋柜']",冬季,3
24887,3c1f3c64,女,2750,51,9358.0,24072.0,"['谢瑞麟柜', '雅诗兰黛ESTEE LAUDER', '朗姿柜']",冬季,3
24888,d69106ab,女,39,49,22214.0,22212.0,['VASTO柜'],秋季,1
24889,a2b66d5d,女,306,30,3457.0,3457.0,"['MIO（米奥）', 'SK-II', '嘉里奥']",夏季,3
24890,02c2581f,女,4673,61,1880.0,1880.0,['pikolinos'],秋季,1
24891,1a23c07b,女,3337,60,899.0,899.0,['SATCHI鞋特卖'],夏季,1
24892,4945168e,男,73,32,0.0,896.4,['潘多拉(PANDORA)'],秋季,1
24893,b75265ac,女,3185,56,11107.0,13656.02,"['ZUCZUG', 'ecco', 'BALDASSARI柜']",秋季,7
24894,4fe47d52,男,3220,33,0.0,4517.8,['雅诗兰黛ESTEE LAUDER'],夏季,1
24895,6d3cd7ae,女,2531,30,1531.0,10639.0,"['谢瑞麟柜', 'PANDORA柜', '周大福柜']",夏季,2
24896,de303b73,女,1161,47,23104.0,23104.0,"['凯莱露喜柜', '诗篇柜']",冬季,2
24897,dc6ea4db,女,1829,29,6726.0,28104.0,"['CLARINS', 'LANCOME', 'LIME']",夏季,3
24898,f427d0b4,女,3146,42,3820.0,4808.0,"['PAWINPAW 柜', '英乐士 柜', '谢瑞麟柜']",春季,4
24899,79c15721,女,1475,28,1880.0,3720.0,"['CLARINS', 'LANCOME']",夏季,2
24900,e6002fe7,女,2945,50,2156.0,2156.0,"['KALTENDIN(男装)', 'ATSUGI']",冬季,1
24901,1d428f08,女,1670,53,18787.0,18787.0,"['雅诗兰黛ESTEE LAUDER', '米茜尔柜', 'VME柜']",春季,6
24902,d7e5dce3,男,863,55,552.0,345.0,['欧莱雅柜'],冬季,2
24903,93fa18ab,女,4369,65,1.0,1815.0,"['YSL', 'Sisley', '兰芝柜']",春季,4
24904,13bd83fc,女,1030,33,12390.0,25454.95,"['欧莱雅柜', 'SK-II', 'AUPRES']",夏季,17
24905,0fb6b17b,女,92,48,5930.0,5930.0,[],秋季,1
24906,14bd9646,女,3275,46,429.0,429.0,['Wacoal'],夏季,1
24907,5d4b728e,女,3548,40,650.0,650.0,['APM'],春季,1
24908,247884f8,女,1504,30,20801.0,30538.4,"['膳魔师柜', 'AS 柜', 'OBBLIGATO']",春季,12
24909,1a63fc02,女,3176,36,11200.0,11200.1,"['欣欣玩具', 'YARLOKS（女鞋)', 'CARBANNIA（卡邦尼）']",秋季,9
24910,f9997958,女,1289,29,342.0,1710.0,['六福柜'],春季,1
24911,3280a09f,女,9,41,6504.0,7235.7,"['PAW IN PAW', 'PAW IN PAW BABY']",夏季,6
24912,e8e8a4dc,男,115,27,1796.0,51060.0,"['Dior', '雅诗兰黛ESTEE LAUDER', 'CARTIER 柜']",秋季,4
24913,8348a8a2,女,942,26,4650.0,4650.0,"['兰蔻(LANCOME)', 'LANCOME']",夏季,4
24914,9e2cec0b,女,3158,35,10747.0,12682.3,"['BIOTHERM', 'Jurlique', 'CLARINS']",春季,7
24915,44a7c07d,女,1020,49,23815.000000000004,34460.74,"['GUERLAIN', 'COACH 柜', '比华利.保罗 柜']",秋季,9
24916,91281a2c,女,1356,41,5801.0,10435.0,"['雅诗兰黛ESTEE LAUDER', 'LANCOME']",冬季,4
24917,0be6ea49,女,1315,22,444.0,1540.0,"[""科颜氏(Kiehl's)"", '金至尊柜']",秋季,3
24918,af422c8d,女,1331,34,1275.0,1275.0,"['科颜氏柜', '兰芝柜']",春季,1
24919,42ec3111,女,11,33,11640.0,23122.0,"['CHANEL', 'Dior', '瑞士钟表柜']",春季,6
24920,bfbac59b,女,4488,31,13842.0,13842.0,"[""O'2ND"", '阿玛尼GIORGIO ARMANI', 'CHANEL']",秋季,4
24921,eccd08b9,女,2638,49,529.0,850.0,['施华洛世奇柜'],夏季,1
24922,11990d68,女,2924,54,23081.0,23081.1,"['TOP柜', 'PORTS', 'MaxMara 柜']",夏季,7
24923,da3337b6,女,1598,37,4742.0,5742.0,"['CLINIQUE', '施华洛世奇柜', 'bebelux']",冬季,5
24924,dba43e41,女,607,47,868.0,2150.0,['COMICO'],春季,1
24925,1d69c519,女,2534,49,1952.0,1952.0,"['Fancl柜', 'Sisley']",春季,2
24926,01577fba,男,253,54,37066.0,124908.15999999999,"['Dior', 'ICICLE', 'V-GRASS柜']",夏季,22
24927,2135b02d,女,1540,32,1316.0,1316.0,"['芭比波朗柜', 'Fancl柜']",春季,2
24928,cacd1609,女,1055,47,10385.0,10385.0,"['Dior', 'AUPRES', 'Aimer']",夏季,4
24929,cca74559,女,4823,40,9261.0,19739.0,"['兰芝柜', 'Juicy Couture', 'BOBBI BROWN']",秋季,5
24930,bbd2ffa3,男,3179,37,3128.0,3128.0,['雅格名鞋廊'],春季,1
24931,f72ed4d9,女,969,51,797.0,2768.0,"['PawinPaw', 'DISSONA']",春季,2
24932,3b494345,女,939,30,440.0,440.0,['SK-II'],夏季,1
24933,926b5017,女,4826,35,3018.0,16194.0,"['瑞士钟表柜', '周大福柜']",冬季,2
24934,4c3b4181,男,274,47,418.0,418.0,['虎牌'],春季,1
24935,d51b227f,女,598,35,43971.0,106788.29000000001,"['英乐士', '周大福柜', 'PAW IN PAW']",春季,40
24936,dd75942a,女,2135,54,0.0,11609.0,"['COACH 柜', '康宁柜']",春季,1
24937,cf424046,女,190,29,3300.0,3300.0,['HUGO BOSS柜'],春季,1
24938,d8ba1429,女,2638,43,1424.2800000000002,5224.280000000001,"['作品（特卖）柜', 'WMF 柜']",春季,3
24939,319959d8,男,3163,37,3841.0,6242.1,"['傲胜柜', '小笑牛', 'MO&CO.EDITION柜']",冬季,2
24940,3bf34e43,女,410,30,4635.0,4635.0,['OHUI/后'],秋季,1
24941,02ccbbbd,女,645,28,164224.0,234085.2,"['阿玛尼GIORGIO ARMANI', 'BOBBI BROWN', 'MO&CO.EDITION柜']",夏季,114
24942,350d3745,女,3271,55,808.0,808.0,"['soho', '植村秀柜', '欧舒丹柜']",冬季,2
24943,7dee19c6,女,1056,37,2180.0,2180.0,"['雅诗兰黛柜', '欧莱雅柜']",冬季,1
24944,cfcb496e,女,2357,40,0.0,700.0,['万宝龙柜(综合转男装)'],秋季,1
24945,bf8ceeab,女,3117,44,3620.0,3620.0,['LANCOME'],秋季,1
24946,9c4bd726,女,255,54,56855.0,224016.2,"['CHANEL', '香奈儿柜', '香奈儿(CHANEL)']",夏季,53
24947,0d562613,女,644,31,1791.0,3971.0,"['JuicyCouture柜', 'YSL', 'Fancl柜']",春季,2
24948,c94ce409,女,3196,45,459.0,459.0,['TOP柜'],冬季,1
24949,6e580c1f,女,719,29,9440.0,7670.0,"['Dior', 'SK-II', 'SATCHI皮具']",春季,4
24950,bf4f0ee7,女,3731,42,1508.0,3358.0,"['作品（特卖）柜', '谢瑞麟柜']",春季,2
24951,693dd4db,女,3434,47,4595.0,4595.0,"['CARBANNIA（卡邦尼）', 'LIU JO 柜', 'APM']",冬季,5
24952,c18ea715,女,3916,61,144.0,644.0,['Kingkow'],春季,1
24953,b3af8865,女,973,39,1568.0,1568.0,['家之良品柜'],春季,1
24954,4c7c5eae,女,1923,44,52228.0,45690.3,"['Fancl柜', 'COACH 柜', '科颜氏柜']",春季,18
24955,bf9e013d,男,2444,46,6100.0,6119.999999999999,['HUGO BOSS柜'],春季,2
24956,4266b5ff,女,3554,44,208.0,208.0,['Aimer'],秋季,1
24957,57979ffa,男,2560,35,1550.0,1550.0,['施华洛世奇柜'],春季,1
24958,d3298c1e,女,3179,37,1074.0,1074.0,"['LEE童装 柜', 'TOP柜', '小狮贝恩柜（童装）']",春季,3
24959,628686f8,女,2403,39,6380.0,11249.1,"[""科颜氏(Kiehl's)"", '雅诗兰黛ESTEE LAUDER', 'CHANEL']",秋季,5
24960,30f9270e,女,726,54,10405.0,10405.0,"['OHUI/后', '雅诗兰黛ESTEE LAUDER', ""科颜氏(Kiehl's)""]",春季,4
24961,05a8f43e,男,1313,31,1245.0,1245.0,['兰蔻柜'],冬季,1
24962,c6579b12,女,2680,49,48734.0,64831.0,"['MaxMara 柜', 'PORTS', 'MAX&CO柜']",春季,5
24963,d57d0066,女,3252,40,23808.0,52200.9,"['MARYLING', 'MAX&CO柜', 'MO&CO.EDITION柜']",秋季,14
24964,2700de9a,女,2296,34,850.0,850.0,['施华洛世奇柜'],春季,1
24965,b3d37d04,女,3112,35,1440.0,1440.0,['LANCOME'],春季,1
24966,54e4d417,女,1070,36,2560.0,2559.6,['桃花姬'],秋季,1
24967,903115aa,女,2463,36,3633.0,8556.3,"['LIME', '赫莲娜(HR)', 'Juicy Couture']",冬季,4
24968,716756ef,女,57,36,87.0,87.0,['HEYIN集合柜'],春季,1
24969,a35fbd4e,女,597,42,1344.0,1344.0,['ELLE男包专柜'],春季,1
24970,e3979fbe,男,70,43,15278.0,15278.1,"['SK-II', 'ELLE柜', 'INSUN']",秋季,5
24971,345c137f,女,3773,46,22484.0,38678.0,"['罗卡芙', '谢瑞麟柜', '欣欣玩具']",秋季,3
24972,8788c02c,女,41,49,30974.0,31561.5,"['Ahaus', '嘉宝柜', 'HOGL']",冬季,8
24973,db6683a6,女,714,47,10489.0,12908.579999999998,"['雅诗兰黛ESTEE LAUDER', 'YSL', ""科颜氏(Kiehl's)""]",秋季,7
24974,1186285f,女,947,50,320.0,320.0,['LANCOME'],秋季,1
24975,7b861c6d,女,1062,33,3340.0,3340.0,['芭比波朗柜'],冬季,1
24976,7fd97ee3,女,92,48,8718.0,8718.0,"['V-GRASS柜', '朗姿柜', 'ATSUGI']",冬季,4
24977,758ebdd0,女,997,26,1830.0,1830.0,"[""科颜氏(Kiehl's)""]",夏季,3
24978,10b79ac9,女,740,43,181579.0,181579.0,"['AUM（女装）', 'P-PLUS 柜', 'SF FASHION 柜']",春季,27
24979,8fb31e90,女,2182,42,2151.0,25575.300000000003,['DIAMOND DAZZLE'],春季,2
24980,3b54f30b,女,4578,50,10841.0,29132.0,"['双立人柜', '瑞士钟表柜', '罗卡芙']",春季,5
24981,bcf7c673,女,3127,55,2624.0,2624.0,['铠琪 柜'],夏季,1
24982,82ac4827,女,443,46,52720.0,56556.0,"['23区', 'Dior', '郡是柜']",冬季,16
24983,99d2933c,女,914,44,33852.0,33852.0,"['阿玛尼GIORGIO ARMANI', 'MODELAB', '娇兰(GUERLAIN)']",夏季,7
24984,3e730fb9,女,3155,38,49906.15,73231.95,"['P-PLUS 柜', 'OHUI/后', 'LIU JO 柜']",夏季,61
24985,e2af485c,女,95,23,1769.0,1769.0,"['AUPRES', 'CHANEL', '欧莱雅柜']",春季,1
24986,3c2bcd29,女,1626,29,19955.0,19955.0,"['阿玛尼GIORGIO ARMANI', 'ARMANI COLLEZIONI', '江南布衣柜（童装）']",夏季,4
24987,cccb3670,女,935,32,560.0,560.0,['江南布衣柜（童装）'],夏季,1
24988,f74a1436,女,1904,33,765.0,765.0,"['Shu Uemura', 'CLARINS']",秋季,2
24989,b9518f40,男,1243,23,3705.0,3705.0,['香奈儿柜'],冬季,1
24990,9109b5eb,女,4369,56,4587.0,20749.96,"['雅氏 柜', '兰蔻柜', 'FURLA']",春季,10
24991,b3f95acd,女,363,45,3114.0,3357.0,"['LANCOME', '兰芝柜']",秋季,3
24992,8a99e1d8,男,2505,53,1675.0,1675.0,['香奈儿柜'],春季,1
24993,16453bd6,女,4406,56,2900.0,2900.0,"['迪奥柜', '宝岛眼镜']",冬季,3
24994,a3200c14,女,807,46,46758.0,49352.0,"['23区', 'TOP柜', 'VASTO柜']",春季,22
24995,b2960af8,女,919,27,1890.0,1890.0,['雅诗兰黛ESTEE LAUDER'],夏季,1
24996,22f20307,女,2873,47,52514.0,64218.0,"['PORTS', '植村秀(Shu Uemura)', 'ARMANI COLLEZIONI']",夏季,14
24997,8c5e7efd,女,1463,28,22540.0,51108.96,"['KODICE', 'KODICE 柜', '伊维斯（特卖）柜']",春季,19
24998,b0164a0d,女,3958,35,4510.0,4511.0,"['多样屋柜', 'AutaSon']",冬季,2
24999,94c00705,女,2585,54,2997.0,3100.0,"['ZUCZUG', '飞利浦 柜', 'DKNY 柜']",冬季,3
25000,5eba85aa,女,1700,42,17997.0,18510.52,"['BIOTHERM', 'OHUI/后', 'AS 柜']",春季,15
25001,c0306740,女,1663,51,62967.0,63867.2,"['PORTS', '例外（4F女装）']",夏季,9
25002,6d5511bb,女,455,32,99.0,399.0,['ROOKIE'],春季,1
25003,3f1dcd9b,女,777,30,1030.0,4536.0,"['六福柜', '潘多拉(PANDORA)']",冬季,2
25004,611f6d29,女,3005,53,4686.0,8709.119999999999,"['嘉宝柜', 'COCOON', 'Folli Follie']",春季,4
25005,8a2bfc76,女,1196,37,1080.0,1080.0,['P-PLUS 柜'],夏季,1
25006,7118aa66,女,472,33,14810.0,14810.0,"['OHUI/后', 'YSL', '欧舒丹柜']",秋季,9
25007,3a039eb7,女,2942,46,71042.0,77450.0,"['OHUI/后', 'LANCOME', '例外（4F女装）']",秋季,21
25008,e8d8fc7b,女,4751,53,1645.0,8492.0,"['施华洛世奇柜', 'SATCHI男装']",夏季,3
25009,34521a8f,女,8,53,12648.0,12648.0,"['思加图柜', 'MaxMara 柜']",冬季,2
25010,6b063434,女,1547,43,42289.0,49019.72,"['雅诗兰黛ESTEE LAUDER', 'Dior', 'YARLOKS（女鞋)']",秋季,22
25011,f0ccc531,女,381,33,2490.0,2490.0,['DISSONA'],秋季,1
25012,ce7fb87f,女,930,29,570.0,570.0,['香奈儿(CHANEL)'],夏季,1
25013,c750d6b9,女,2189,35,1420.0,1420.0,['施华洛世奇柜'],春季,1
25014,5a8c35a6,女,1181,55,1242.0,9711.0,['傲胜柜'],春季,3
25015,91afb272,女,2812,61,3660.0,5870.5,"['LANCOME', '雅芳婷柜', 'pikolinos']",夏季,3
25016,eb4d60a5,女,1038,33,235.0,235.0,"[""科颜氏(Kiehl's)""]",冬季,1
25017,8407a824,女,550,23,7920.0,8298.0,"['阿玛尼GIORGIO ARMANI', 'CHANEL', '雅诗兰黛ESTEE LAUDER']",秋季,7
25018,e66452d8,男,1117,34,1415.0,1415.0,"[""科颜氏(Kiehl's)""]",夏季,1
25019,a461bd39,男,889,56,46697.0,52592.0,"['同仁堂柜', 'Rime', 'CLEAR LUCERNE']",春季,18
25020,1afcdb40,女,3206,45,725.0,725.0,"['芭芭麻麻', '利快柜']",夏季,2
25021,121fa1e3,男,212,46,3510.0,7968.8,"['Lonino Lamborghini', '戴森（Dyson）', '朗姿柜']",冬季,3
25022,b6293099,女,2737,60,4229.0,4229.0,['PORTS'],春季,1
25023,66220ec4,女,2367,42,7903.0,9108.0,"['迪奥柜', 'TUMI 柜', 'Dior']",春季,4
25024,89d31763,女,3017,46,950.0,950.0,['BOBBI BROWN'],夏季,1
25025,14f477e4,女,55,33,14020.0,14020.0,['BUOU BUOU'],秋季,2
25026,9c176a40,女,1019,33,3700.0,3700.0,"['迪奥柜', 'Dior']",春季,2
25027,10d4061d,女,1070,38,13315.0,19557.760000000002,"['雅诗兰黛柜', 'IMMOBILE', '吉弗雷 柜']",春季,6
25028,21d21015,女,2995,35,8218.0,8218.0,"['万宝龙柜(综合转男装)', '双立人柜']",冬季,2
25029,5c915c9a,男,1075,39,30295.0,30295.0,"['科颜氏柜', '圣罗兰柜', '植村秀柜']",冬季,12
25030,e9f39d74,女,2798,56,52223.0,60061.0,"['HUGO BOSS柜', '嘉宝柜', 'COACH 柜']",夏季,23
25031,dab1c9c7,女,2804,47,15115.0,13179.5,"['LANCOME', '兰蔻柜', 'IMMOBILE 柜']",春季,8
25032,ff4d0cf8,女,536,49,92533.0,140212.19999999998,"['ICICLE', '雅诗兰黛ESTEE LAUDER', 'DISSONA']",夏季,37
25033,344806b5,女,2442,39,20004.0,20864.0,"[""科颜氏(Kiehl's)"", '黛安芬柜(4F)', '雅芳婷柜']",春季,15
25034,033c2db7,女,651,35,1830.0,1830.0,['兰芝柜'],春季,3
25035,8879f165,女,350,38,875.0,875.0,['兰芝柜'],夏季,2
25036,e735c92f,男,2329,36,2654.0,2654.0,"['圣枷步柜', 'LAMPO']",秋季,2
25037,56ef69ad,女,950,41,5440.0,5439.8,"['INSUN', '迪奥(Dior)']",秋季,2
25038,c73d49ca,女,1220,26,7260.0,10260.0,"['GORNIA柜', 'KALTENDIN(男装)']",春季,3
25039,80539aa6,女,1587,49,111934.0,130594.1,"['利快柜', '万宝龙柜(综合转男装)', '多样屋柜']",夏季,26
25040,70e5f6fd,女,2721,44,1538.0,1538.0,['莎莎苏 柜'],冬季,1
25041,00e3627f,女,1617,57,1840.0,1840.0,['阿玛尼GIORGIO ARMANI'],夏季,1
25042,3ac6e601,女,1786,29,0.0,832.5,"['植村秀(Shu Uemura)', '兰芝柜']",春季,2
25043,14ec5f13,女,3284,43,2814.0,3550.0,"['娇兰柜', '周大福柜']",冬季,2
25044,53027ce7,女,906,39,17283.0,17283.0,"['LANCOME', 'K.H.Design', 'MU']",夏季,4
25045,54dde637,男,587,52,321148.0,382337.47000000003,"['万宝龙柜(综合转男装)', 'KENT&CURWEN柜', 'BIOTHERM']",夏季,72
25046,e1552d82,女,2323,46,6880.0,6880.0,['迪桑娜柜'],春季,1
25047,2a055f49,女,1557,47,13459.0,16108.6,"['ZUCZUG', '雅诗兰黛ESTEE LAUDER', '圣枷步柜']",夏季,6
25048,c1097141,女,1946,36,1850.0,1850.0,"['雅诗兰黛ESTEE LAUDER', '欧莱雅柜']",秋季,1
25049,6266242c,女,2167,40,3477.0,3577.0,"['Fellala（新）', 'MOGG PINK 柜', 'soho柜']",冬季,3
25050,e41d6765,女,870,45,4658.0,4658.0,"['欧莱雅柜', 'YARLOKS（女鞋)', 'YARLOKS']",春季,3
25051,f2e43195,女,1141,48,1577.0,1577.0,['千百度'],冬季,1
25052,b63a7142,女,1012,32,4139.0,4139.0,"[""科颜氏(Kiehl's)"", 'COACH 柜']",夏季,1
25053,a8f25e02,女,1319,29,4356.0,4356.0,['芝宝/派克'],春季,1
