,rhsc,xfsp,sfpc,zjxf
26449,5,2880.0000000000005,1,745
26450,1096,6565.0,2,64
26451,1164,50230.0,21,770
26452,1715,3950.0,1,778
26453,2285,591.0,1,506
26454,1157,7648.5,6,627
26455,4328,880.0,1,1059
26456,772,70104.3,12,37
26457,2194,308.0,1,898
26458,1837,1792.0,1,1078
26459,900,16780.0,6,1094
26460,144,21518.0,6,948
26461,2719,27884.8,9,132
26462,977,3787.2,2,738
26463,2744,3630.0,3,130
26464,4378,27408.4,11,876
26465,4388,6940.0,7,621
26466,3218,15953.0,6,150
26467,994,5660.0,2,1080
26468,4850,62038.8,28,231
26469,1132,29877.2,5,1095
26470,224,698.0,1,961
26471,1518,75282.0,21,968
26472,2004,1791.0,1,1071
26473,3206,21537.6,12,639
26474,3617,7659.0,2,1059
26475,736,25.0,1,1059
26476,1083,7518.0,5,55
26477,4284,900.0,1,464
26478,1499,15369.0,4,1089
26479,1652,6297.48,1,788
26480,2750,5285.0,5,931
26481,1660,22616.0,8,1067
26482,122,6700.0,2,1094
26483,3211,2072.0,2,740
26484,685,7064.0,1,1091
26485,789,37590.4,13,111
26486,1255,1980.0,1,1060
26487,2166,12068.0,3,1059
26488,116,66507.0,11,925
26489,2066,3488.0,1,954
26490,443,137355.05,13,201
26491,2503,200.0,1,732
26492,1326,830.0,1,373
26493,3213,26039.0,8,47
26494,283,21943.5,3,1065
26495,1019,7510.0,4,189
26496,1859,9255.0,2,1098
26497,537,92473.24,29,1002
26498,2804,2451.0,1,538
26499,3061,10883.2,6,770
26500,52,8599.0,2,1069
26501,2057,31816.65,5,58
26502,1194,2646.0,1,1078
26503,1371,3495.0,5,132
26504,176,2769.0,3,711
26505,968,680.4,1,1043
26506,40,3149.1,1,1043
26507,534,9930.0,10,184
26508,2623,50486.0,2,193
26509,2749,4560.0,2,190
26510,2373,14375.0,6,788
26511,1918,27068.1,9,1065
26512,1503,760.0,2,110
26513,853,49109.0,3,128
26514,2299,7202.0,1,234
26515,916,20837.0,3,812
26516,1024,3106.82,5,87
26517,2056,411.6,1,92
26518,1377,2160.0,4,780
26519,3346,6530.700000000002,5,170
26520,3186,300.0,1,1043
26521,1034,633.0,3,1039
26522,1384,620.0,1,1021
26523,2208,150319.7,27,1017
26524,1624,22979.1,8,64
26525,3053,6299.0,1,550
26526,2966,17914.3,8,837
26527,1355,419.0,1,12
26528,1248,160445.34999999998,41,853
26529,1394,3640.0,3,761
26530,2259,520.0,1,1096
26531,3086,2040.0,1,1035
26532,1249,22436.0,9,1024
26533,73,798.0,1,583
26534,3848,4034.0,1,1015
26535,3209,1235.0,1,695
26536,1094,18189.0,6,601
26537,859,2185.0,2,1067
26538,917,22.0,1,142
26539,1517,1695.0,1,957
26540,4271,2568.0,2,695
26541,1816,1983.0,3,1059
26542,1084,1984.0,1,161
26543,3311,1902.2,3,44
26544,848,88145.0,14,1030
26545,704,53162.0,12,840
26546,718,30420.0,7,172
26547,2537,2626.4,1,493
26548,2393,3198.0,3,1059
26549,778,20762.4,3,9
26550,438,6045.0,8,647
26551,1383,2220.0,1,1071
26552,2194,8995.0,1,1086
26553,1768,30221.5,14,598
26554,2170,46495.0,3,542
26555,953,4140.0,1,1053
26556,920,4499.0,1,906
26557,2981,4564.0,2,234
26558,225,78940.49999999999,11,31
26559,1309,1294.0,1,121
26560,1992,1880.0,1,1046
26561,703,3788.0,2,177
26562,2423,390.0,1,832
26563,873,1980.0,1,1059
26564,3265,1884.0,1,107
26565,76,2745.0,1,1024
26566,3227,4329.0,1,457
26567,1594,196991.74,43,115
26568,929,2207.0,2,1060
26569,914,1730.0,1,190
26570,2407,27279.9,4,695
26571,1314,720.0,1,112
26572,4885,972.0,1,1030
26573,1151,2216.4,4,995
26574,876,1519.0,1,635
26575,1336,830.0,1,1063
26576,1358,2969.0,2,548
26577,1132,400.0,1,150
26578,916,35669.0,18,744
26579,1160,4758.5,4,631
26580,559,3934.0,4,44
26581,418,2125.0,1,529
26582,1408,228.0,1,760
26583,821,2175.0,1,181
26584,4438,6217.0,2,1088
26585,731,880.0,2,46
26586,2051,1320.0,1,47
26587,1743,20539.0,11,115
26588,1306,1078.0,2,781
26589,3159,1593.0,2,870
26590,3693,17355.0,5,85
26591,1806,16265.0,3,129
26592,3155,20493.0,9,1036
26593,1477,12179.4,3,968
26594,2450,1898.1,1,1062
26595,1090,18323.0,12,589
26596,741,3714.0,2,482
26597,72,3501.0,2,797
26598,2222,25894.0,14,22
26599,65,1652.0,1,166
26600,3161,3788.0,3,1096
26601,485,7560.0,3,694
26602,2632,34396.5,10,1095
26603,959,2610.0,2,47
26604,959,2210.0,1,1085
26605,190,3990.0,1,949
26606,1075,6330.0,5,1060
26607,1059,1950.0,1,741
26608,4539,3869.0,1,1044
26609,4931,1090.0,1,88
26610,947,8024.0,2,729
26611,1318,6160.0,7,102
26612,1785,3854.0,4,789
26613,1798,3360.0,1,828
26614,2049,26293.0,4,79
26615,437,17638.0,6,954
26616,1050,1580.0,1,813
26617,2755,3011.0,3,56
26618,2136,2780.0,2,135
26619,13,1962.0,1,564
26620,18,1124.0,1,537
26621,946,590.0,1,31
26622,1326,1408.0,4,716
26623,2539,1758.0,2,450
26624,3145,5059.0,3,788
26625,76,10749.0,3,896
26626,1373,1395.0,1,573
26627,1148,6100.5,7,745
26628,445,3095.2200000000007,4,1060
26629,894,588.0,1,945
26630,74,8422.0,1,1095
26631,1753,6654.8,3,1056
26632,1062,9126.0,1,785
26633,2444,1700.0,1,114
26634,772,36705.58,8,69
26635,3,2010.0,2,449
26636,3061,40959.47,11,164
26637,998,178357.4,57,710
26638,2536,1938.0,1,73
26639,1688,58641.0,16,1022
26640,904,1940.0,1,977
26641,815,15860.0,2,980
26642,988,52228.0,2,516
26643,3149,4555.0,2,1094
26644,659,2434.0,2,587
26645,3239,1494.0,1,138
26646,1920,2780.0,3,712
26647,976,3659.0,1,1025
26648,2387,26984.1,15,715
26649,1589,2142.0,1,784
26650,420,21018.3,8,1010
26651,440,6765.79,5,845
26652,1663,73459.6,52,989
26653,1035,1190.0,1,1096
26654,3156,3790.0,1,753
26655,4727,6741.0,2,801
26656,3093,1500.0,1,870
26657,2106,16564.4,7,129
26658,1589,12256.1,3,712
26659,1642,23227.0,4,525
26660,575,4658.0,2,881
26661,11,11328.0,2,540
26662,1421,590.0,2,499
26663,4727,1199.0,1,703
26664,2291,12575.0,8,1083
26665,1040,5320.0,2,962
26666,982,8170.1,5,751
26667,1624,19991.5,4,869
26668,862,2640.0,1,1082
26669,3322,12655.0,4,40
26670,1137,8646.0,6,1059
26671,580,3057.0,3,1019
26672,198,1210.0,1,820
26673,909,9550.0,2,918
26674,794,215.0,1,66
26675,2110,19532.0,4,479
26676,1053,398.0,1,207
26677,1455,5944.0,2,1086
26678,699,33894.0,5,66
26679,2217,7593.0,4,684
26680,282,46384.77,4,756
26681,1153,11379.0,5,1016
26682,365,11130.0,8,133
26683,2423,44881.0,11,747
26684,1138,15447.0,7,27
26685,1917,7170.0,2,1022
26686,856,3510.36,1,1037
26687,717,1594.0,1,1095
26688,2492,560.0,1,234
26689,3,5220.0,1,940
26690,3616,4258.0,2,1086
26691,748,80610.1,38,863
26692,377,12286.0,4,716
26693,12,14109.9,12,965
26694,1639,180.0,1,490
26695,5156,2510.0,2,487
26696,1415,765.0,1,1094
26697,1099,10379.0,10,794
26698,1410,18789.0,7,501
26699,311,1088.0,1,778
26700,3771,2045.0,4,812
26701,2077,7873.0,3,543
26702,960,1820.0,1,231
26703,1193,32157.6,12,1041
26704,4522,3129.0,4,135
26705,2329,94733.54,28,554
26706,757,19900.0,1,642
26707,700,84639.16,32,19
26708,3222,109153.0,33,142
26709,1048,12500.0,3,653
26710,2975,2576.0,2,57
26711,3590,21720.66,9,1047
26712,603,39560.0,2,759
26713,5189,23925.0,10,78
26714,2636,2470.0,2,109
26715,2595,32942.0,15,797
26716,2579,1505.0,1,929
26717,158,2554.0,3,1059
26718,1229,11487.0,5,1067
26719,2196,34910.0,1,231
26720,2176,5035.8,1,1094
26721,1130,9473.0,2,462
26722,3317,4720.82,6,549
26723,2050,5036.0,2,156
26724,923,2520.0,1,178
26725,2009,12865.0,11,1027
26726,379,177520.28999999995,43,1059
26727,587,179238.39000000004,41,1059
26728,26,730.0,1,1039
26729,523,1080.0,1,127
26730,860,98973.0,54,1089
26731,3605,32147.0,25,970
26732,1754,3208.0,4,505
26733,740,2080.0,1,894
26734,2484,16473.0,3,441
26735,1103,8495.0,2,95
26736,1339,6545.0,6,441
26737,706,1818.0,2,943
26738,41,13734.0,3,995
26739,1885,188.0,1,98
26740,1339,8098.0,5,199
26741,1661,1200.0,1,1060
26742,1719,13460.0,3,787
26743,1505,1559.0,1,237
26744,1140,57376.0,7,1034
26745,435,15507.0,6,1009
26746,2178,45572.0,15,1076
26747,274,418.0,1,800
26748,3314,9569.0,5,113
26749,2107,27180.0,9,1084
26750,1710,5148.0,4,995
26751,2451,17327.1,11,1059
26752,782,2609.0,2,958
26753,252,4035.0,4,785
26754,3337,29269.1,5,451
26755,2508,12664.0,2,1060
26756,1345,83452.6,11,70
26757,3163,18633.0,4,161
26758,437,3906.0,6,983
26759,1010,1040.0,1,1060
26760,1038,51195.67,14,1024
26761,2291,76.0,1,948
26762,33,2969.0,1,702
26763,4010,795.0,1,45
26764,1415,560.0,1,792
26765,2,2048.0,1,742
26766,5008,1044.0,1,1060
26767,1465,1200.0,1,1095
26768,1833,4555.0,1,1042
26769,2732,6534.0,1,1070
26770,2245,16462.0,7,906
26771,3156,980.0,1,150
26772,1039,5750.0,2,524
26773,1559,313.6,1,1008
26774,370,3768.7,2,668
26775,1657,3903.0,2,762
26776,1985,5545.0,1,808
26777,1755,16840.0,4,36
26778,1807,288.0,1,104
26779,2572,20705.0,4,1070
26780,3161,46368.8,22,997
26781,1044,1920.0,1,373
26782,3282,1970.0,3,967
26783,3758,2690.0,1,194
26784,760,12645.0,6,188
26785,229,35302.2,16,1096
26786,1215,620.0,1,603
26787,5229,5370.0,1,704
26788,3375,599.0,1,139
26789,3599,36421.0,3,177
26790,8,19452.0,1,1089
26791,1960,320.0,1,676
26792,1924,14652.0,1,1085
26793,1161,16840.0,1,37
26794,1219,9030.0,3,1026
26795,1125,870.0,1,961
26796,18,1308.0,1,776
26797,1598,18685.0,9,658
26798,1069,26843.53,11,1060
26799,2946,8706.0,9,561
26800,3335,520.0,1,755
26801,702,1920.0,2,1003
26802,867,4369.0,3,449
26803,1017,2580.0,1,435
26804,4084,28555.92,14,838
26805,945,1690.0,1,864
26806,1133,980.0,1,1039
26807,1516,5432.0,1,1047
26808,975,3600.0,1,481
26809,1225,3340.0,2,592
26810,2327,341765.6,55,65
26811,491,51799.0,27,1000
26812,62,144208.5,35,127
26813,1589,35318.0,11,1060
26814,1390,3475.0,3,494
26815,807,13800.0,2,1005
26816,3787,10236.0,4,995
26817,2695,6808.0,5,773
26818,868,2272.0,2,1024
26819,766,3174.3,3,760
26820,1356,17080.2,6,849
26821,45,26426.0,4,1089
26822,1364,131941.4,39,1060
26823,2036,9670.0,4,1002
26824,469,151145.4,15,496
26825,2937,21510.0,9,78
26826,1100,42707.0,8,1023
26827,1396,2601.0,1,1048
26828,3273,46663.85,10,114
26829,2127,2058.0,4,967
26830,13,1020.0,1,1083
26831,4685,20072.0,4,450
26832,2748,1808.0,1,716
26833,1662,320516.36,52,1071
26834,2225,534.0,2,1030
26835,1105,3870.0,1,1096
26836,1024,2000.0,1,165
26837,1089,48370.0,11,64
26838,919,10530.0,1,117
26839,4136,1263.0,3,1089
26840,1886,20195.400000000005,5,617
26841,813,631525.26,172,148
26842,1953,81.0,1,828
26843,3341,20085.0,1,1078
26844,825,12727.0,2,1059
26845,914,5470.0,1,1093
26846,674,26334.800000000007,10,1027
26847,848,6238.0,2,221
26848,1573,72562.1,26,1096
26849,1013,2137.0,1,40
26850,3293,3103.4,3,943
26851,2005,1366.0,2,1038
26852,902,10890.0,1,1047
26853,275,157299.09,24,128
26854,4809,1036.0,1,1024
26855,3099,9843.0,7,775
26856,1357,8439.0,1,140
26857,967,1420.0,1,10
26858,1129,2560.0,2,1069
26859,3335,9350.0,1,234
26860,3030,396.0,1,21
26861,587,78423.0,12,1088
26862,1761,690.0,3,896
26863,4030,17592.0,5,970
26864,2905,1599.0,2,64
26865,4499,3660.0,3,773
26866,2357,288.0,1,122
26867,3127,14114.0,2,935
26868,2452,23230.0,7,511
26869,2861,728.0,1,873
26870,1961,111489.24,44,975
26871,2042,4349.0,3,213
26872,180,4699.4,3,1059
26873,680,10011.8,12,1096
26874,4462,5444.88,1,121
26875,1126,61747.8,14,450
26876,2648,10115.0,2,210
26877,1394,13080.6,4,1083
26878,501,9420.0,5,1008
26879,1332,8151.0,3,38
26880,1502,2198.0,1,1069
26881,2154,830.0,1,988
26882,1511,12627.84,4,1033
26883,3700,2979.0,2,944
26884,1373,4216.22,5,534
26885,971,7757.700000000002,2,965
26886,3276,2410.0,5,616
26887,1356,1940.0,3,823
26888,816,1760.0,1,1006
26889,1413,870.0,2,794
26890,4465,2032.0,1,125
26891,714,18872.0,12,9
26892,2338,2040.0,2,871
26893,1050,10218.0,1,375
26894,3635,9677.0,4,882
26895,190,7200.0,1,997
26896,2694,770.0,1,1095
26897,1118,7082.0,3,66
26898,1015,3445.0,1,940
26899,1079,3369.0,1,1066
26900,2377,7650.299999999998,7,559
26901,3158,70465.2,21,1001
26902,1625,44514.4,18,373
26903,3114,140.0,1,373
26904,893,3025.0,1,744
26905,1046,3300.0,1,739
26906,1673,1640.0,1,121
26907,921,11100.0,3,178
26908,727,941.0,1,228
26909,3123,199.0,1,2
26910,5190,4027.0,1,566
26911,2746,11315.7,3,1045
26912,887,2015.1,1,170
26913,1572,21283.0,2,201
26914,3143,1686.0,1,37
26915,1020,10097.0,2,1096
26916,14,18875.0,1,976
26917,1889,335.0,1,98
26918,298,44676.5,12,1096
26919,797,10735.0,5,375
26920,1026,38840.0,15,146
26921,655,690.0,1,1094
26922,3342,600.0,2,1060
26923,2420,11440.0,3,1095
26924,1567,6426.0,3,619
26925,1119,1250.0,1,501
26926,862,2272.0,1,436
26927,2744,3088.0,2,969
26928,2124,6142.0,1,1069
26929,894,1456.0,2,1066
26930,2770,1718.0,2,20
26931,1755,180032.16,68,1095
26932,4017,310.0,1,475
26933,1445,3240.0,1,1087
26934,2365,7660.0,3,121
26935,614,276.0,1,229
26936,47,23655.2,1,1095
26937,1058,2300.0,1,584
26938,1644,1839.0,4,1094
26939,591,6115.0,6,990
26940,1319,8200.0,1,76
26941,2752,18816.0,8,440
26942,2392,38118.5,18,1090
26943,199,1180.0,1,968
26944,2222,29336.6,12,57
26945,190,50716.2,6,653
26946,961,5735.9,5,1059
26947,981,2915.0,1,1093
26948,1528,3658.0,3,38
26949,1524,2667.0,1,1077
26950,2283,170.0,1,746
26951,664,3626.0,8,168
26952,469,189844.0,32,132
26953,1484,290.0,1,944
26954,3061,1202.0,2,713
26955,152,3604.3,3,147
26956,41,13200.0,1,1086
26957,887,35746.9,17,797
26958,969,2229.0,1,66
26959,2905,3060.0,1,15
26960,2338,130.0,1,45
26961,726,96905.74,9,55
26962,912,3020.0,1,997
26963,2263,25312.5,5,763
26964,2100,29049.0,7,166
26965,2294,14450.0,2,1060
26966,2194,43501.1,18,78
26967,1743,2116.0,2,1015
26968,3708,9532.0,6,1080
26969,2072,19778.0,9,906
26970,2605,2000.0,1,224
26971,1746,1710.0,2,787
26972,406,690.0,2,1073
26973,1293,350.0,1,732
26974,3113,1032.0,1,1087
26975,1640,22752.0,6,103
26976,968,499.0,1,1085
26977,783,29635.71,24,624
26978,686,20634.5,8,875
26979,2077,3286.0,2,79
26980,3600,3203.3,5,1082
26981,1059,7961.0,3,919
26982,1639,9771.8,3,997
26983,2718,2684.0,2,568
26984,3144,4549.0,6,94
26985,2255,426830.4,122,1073
26986,4996,45.0,1,19
26987,1300,1560.0,1,202
26988,17,19555.7,12,717
26989,1822,49474.0,11,225
26990,4996,2244.0,1,458
26991,3202,12878.0,5,931
26992,2275,2300.0,1,45
26993,1062,22680.0,2,37
26994,2389,5081.0,2,587
26995,1137,1888.0,1,1025
26996,1838,3622.1,2,563
26997,2130,14639.0,9,897
26998,397,1980.0,1,754
26999,2588,44569.09999999999,28,33
27000,4378,11100.0,3,831
27001,1589,5676.0,3,732
27002,1074,30209.0,9,113
27003,1024,21893.0,8,59
27004,1390,2004.0,2,1097
27005,2408,10460.0,2,536
27006,1597,17500.0,1,967
27007,1001,13163.1,3,679
27008,2781,386866.12,123,79
27009,562,206920.94,41,168
27010,548,155528.96999999994,31,82
27011,2540,890.0,1,136
27012,1717,199781.02,40,38
27013,46,3115.4,1,46
27014,19,42600.0,1,651
27015,381,7266.6,1,121
27016,953,2195.0,1,455
27017,13,4620.0,1,864
27018,1728,25994.5,5,137
27019,2174,650.0,1,1078
27020,1439,7170.0,7,143
27021,712,5724.0,1,182
27022,4437,4330.62,1,892
27023,1590,16244.0,3,735
27024,2330,0.0,3,127
27025,3454,2250.0,1,773
27026,2838,2132.0,2,1098
27027,1173,9784.0,3,789
27028,44,80.0,1,712
27029,1054,7745.0,11,764
27030,2372,19399.0,6,967
27031,1056,6820.0,2,1094
27032,969,8600.0,1,1029
27033,104,10708.8,3,1095
27034,1229,369.0,1,884
27035,905,5080.0,4,695
27036,2141,1040.0,1,828
27037,250,23404.500000000004,11,456
27038,812,923.4,1,1064
27039,397,13820.0,3,1095
27040,3171,3534.9999999999995,3,1095
27041,2484,17615.0,3,1020
27042,477,28362.0,10,851
27043,2176,429.0,1,762
27044,3191,3691.0,4,990
27045,2462,300.0,1,68
27046,897,5634.0,1,1060
27047,1079,2540.0,1,1046
27048,985,5450.0,1,133
27049,2071,2447.0,3,1080
27050,1723,5675.0,2,185
27051,1932,3455.1,3,759
27052,1822,47704.0,2,1061
27053,381,1999.0,2,483
27054,2565,818.0,1,968
27055,301,4833.0,2,792
27056,2007,280.0,1,822
27057,889,15694.2,5,74
27058,864,3386.0,1,457
27059,1264,11480.2,9,870
27060,27,3869.0,1,977
27061,2493,323.2,1,879
27062,1601,1271.0,1,1095
27063,2297,3481.0,1,578
27064,436,42045.5,27,1059
27065,1591,4475.0,1,1059
27066,4997,489.0,1,736
27067,2813,4053.02,2,1094
27068,231,10235.0,1,1098
27069,1317,4345.0,1,44
27070,997,320.0,1,464
27071,1364,4430.0,1,751
27072,14,7869.4,8,196
27073,2305,12617.0,8,208
27074,753,20532.0,4,505
27075,672,1134.0,2,797
27076,64,3830.61,3,458
27077,271,1618.0,2,1072
27078,2470,1376.0,1,1032
27079,436,59568.0,10,1096
27080,754,690.0,1,1094
27081,1171,4896.0,1,129
27082,3571,6854.0,3,1060
27083,576,49827.5,13,240
27084,1752,4237.04,5,459
27085,3691,3839.0,2,1078
27086,3229,23501.34,14,197
27087,809,680.0,1,749
27088,825,1899.0,1,91
27089,1475,62015.8,21,1059
27090,1794,5272.0,2,233
27091,826,41400.0,1,37
27092,2311,1040.0,2,170
27093,728,49186.0,6,1094
27094,3157,6611.5,8,1071
27095,4107,3399.0,1,114
27096,3,1285.0,1,904
27097,2489,6617.0,1,213
27098,1053,4600.0,2,1026
27099,5031,21886.0,6,122
27100,2329,2223.6,2,113
27101,3407,1078.0,1,822
27102,3346,13132.0,16,744
27103,945,950.0,2,440
27104,671,10231.7,10,633
27105,1109,4351.0,2,1059
27106,4816,40192.0,19,797
27107,3025,11863.7,3,1059
27108,882,125262.0,78,538
27109,3333,5074.0,3,1051
27110,1624,25408.0,6,1095
27111,60,4467.0,2,952
27112,89,1921.0,2,1046
27113,1062,21880.0,3,1087
27114,231,61047.44,17,959
27115,5116,1598.0,2,1023
27116,2446,475.0,1,1059
27117,1696,37723.0,9,191
27118,720,58155.6,26,479
27119,1301,2944.0,1,863
27120,1117,2280.0,1,1050
27121,1995,3370.0,3,492
27122,737,2850.0,3,1059
27123,2611,1880.0,1,943
27124,2460,18477.0,13,797
27125,2937,2966.0,3,213
27126,1471,15602.0,6,763
27127,557,52987.1,12,937
27128,2838,1760.0,1,680
27129,2326,9844.0,3,1071
27130,5120,12779.0,9,115
27131,1920,1775.0,2,583
27132,436,49221.06,12,1072
27133,13,70462.0,8,239
27134,4425,46588.7,8,47
27135,17,32505.1,5,152
27136,1398,4505.0,3,649
27137,3568,10156.0,6,752
27138,1761,1120.0,1,711
27139,371,6340.0,2,107
27140,2381,25933.4,10,675
27141,2303,1050.0,1,969
27142,1967,5710.0,1,122
27143,369,470.0,1,226
27144,607,154455.06,62,451
27145,1449,1463.0,1,1060
27146,3324,3198.0,2,1000
27147,2118,4018.0,3,16
27148,1262,2665.0,3,1021
27149,1334,105.0,1,1059
27150,130,10187.4,9,694
27151,2991,8297.0,5,191
27152,1366,520.0,1,885
27153,736,510.0,2,1013
27154,1488,9190.0,4,140
27155,45,7499.0,2,569
27156,468,23085.6,5,995
27157,3133,340.0,1,144
27158,2259,3780.0,2,183
27159,869,10397.0,1,226
27160,2195,975.0,1,133
27161,2628,15210.0,4,50
27162,2772,4826.799999999998,2,514
27163,1888,23271.5,3,988
27164,989,2950.0,1,574
27165,135,8764.0,1,476
27166,1631,11665.0,3,1087
27167,887,943.0,1,10
27168,3344,7902.0,3,792
27169,646,86310.0,17,961
27170,924,2320.0,1,997
27171,2807,176.0,2,1060
27172,383,38375.6,9,635
27173,538,9552.0,1,440
27174,768,7352.0,3,111
27175,862,4345.0,4,545
27176,1510,15621.41,10,882
27177,708,33963.0,5,959
27178,1567,950.0,1,942
27179,3011,1260.0,1,1023
27180,2983,2583.0,4,80
27181,1597,21466.34,12,909
27182,40,6920.4,3,184
27183,2447,13687.0,3,180
27184,1208,30713.0,8,120
27185,3162,39833.0,13,524
27186,2039,1220.0,1,1096
27187,711,1910.0,1,108
27188,3187,2489.0,1,1053
27189,1020,133654.60000000006,26,1090
27190,435,5915.0,2,174
27191,648,14358.4,5,143
27192,2381,660.0,1,1095
27193,2988,23840.0,5,147
27194,746,68641.0,9,848
27195,2111,12571.0,4,1068
27196,387,79953.92,23,995
27197,266,6560.0,1,120
27198,787,709784.75,51,1076
27199,963,19690.0,5,869
27200,39,1139.4,1,216
27201,1840,17765.0,1,745
27202,2281,10410.6,11,1096
27203,3171,6109.0,1,1080
27204,2391,23472.0,4,948
27205,4539,3510.0,2,1060
27206,506,15945.0,5,569
27207,2939,11990.2,9,21
27208,2147,5957.0,5,1005
27209,1101,10065.0,5,375
27210,1719,86743.4,32,765
27211,1531,38956.0,19,693
27212,1351,880.0,1,58
27213,610,10110.0,12,12
27214,2250,1603.0,1,899
27215,1426,28241.0,3,1093
27216,1540,44394.0,9,480
27217,1150,1979.0,2,741
27218,1351,405.0,1,130
27219,5194,688.0,2,170
27220,375,10875.0,2,1055
27221,2139,59950.0,30,1081
27222,501,108440.78,28,809
27223,1210,225.0,1,1060
27224,2482,2788.0,1,840
27225,2224,4223.0,4,924
27226,3135,489.0,1,105
27227,1747,15987.0,3,1093
27228,1904,75699.0,24,873
27229,350,875.0,2,1087
27230,169,5592.0,1,191
27231,2321,4966.8,3,778
27232,1261,3760.0,2,738
27233,496,17035.0,7,665
27234,1753,16361.8,9,617
27235,1009,6373.0,4,168
27236,1070,28948.1,17,632
27237,1991,19616.27,13,826
27238,1159,63136.5,18,1060
27239,43,14616.0,3,107
27240,1546,340.0,1,992
27241,1323,1006.0,2,750
27242,1366,1570.0,1,1061
27243,353,8899.0,15,1019
27244,2261,18862.000000000004,15,1095
27245,1200,1180.0,1,1095
27246,1991,540.0,1,797
27247,871,300.0,1,187
27248,950,1860.0,1,660
27249,5000,6869.0,1,26
27250,949,1000.0,1,619
27251,243,27322.2,12,1085
27252,1589,6394.0,1,940
27253,1108,1679.0,1,744
27254,3272,5004.0,2,1059
27255,1478,1611.0,2,1027
27256,925,3855.0,2,716
27257,741,1117.8,1,1080
27258,3597,8341.0,2,1087
27259,2889,63690.26,13,3
27260,1597,180022.90000000005,22,925
27261,1391,6578.0,2,190
27262,1152,230.0,1,449
27263,2646,712.0,1,919
27264,4714,17880.0,10,723
27265,1400,120520.6,39,241
27266,137,510.0,3,43
27267,4716,10431.0,4,182
27268,2467,11328.0,12,1036
27269,1057,188271.96,34,812
27270,1112,310.0,1,1031
27271,724,17772.0,12,234
27272,3143,4670.0,3,998
27273,3061,3855.0,3,967
27274,599,5865.0,2,46
27275,2291,10793.0,3,880
27276,915,1900.0,1,945
27277,1071,9909.0,1,1059
27278,887,4446.0,3,1060
27279,1025,66614.0,7,856
27280,1444,700.0,1,205
27281,1862,842.0,2,997
27282,1031,54860.9,6,834
27283,1848,3291.0,1,1095
27284,1683,350.0,1,1076
27285,2785,26857.0,9,45
27286,1426,5582.0,3,686
27287,907,770.0,1,128
27288,2112,4334.0,7,993
27289,2447,4000.0,2,1060
27290,989,1580.0,1,1001
27291,476,14481.0,1,528
27292,589,12212.0,5,936
27293,2357,4640.0,3,1095
27294,495,1592.0,2,854
27295,3314,40992.0,4,1006
27296,5244,2188.0,2,925
27297,2247,8696.5,3,187
27298,2160,3056.0,1,582
27299,18,19953.0,2,579
27300,1498,47504.1,21,567
27301,900,10215.0,1,534
27302,863,22207.620000000006,15,590
27303,1534,6863.0,2,193
27304,935,1310.0,1,1090
27305,2774,4830.0,1,544
27306,1680,2079.0,1,855
27307,1613,20486.0,10,164
27308,4850,1609.0,1,32
27309,370,5684.0,6,1047
27310,737,10820.0,3,106
27311,3212,1518.0,1,735
27312,1294,28332.4,8,817
27313,436,5181.5,3,788
27314,1119,307654.04000000004,77,1073
27315,863,45930.32,14,1087
27316,2311,7674.0,2,1094
27317,32,10829.0,1,127
27318,2744,1869.0,1,567
27319,924,17999.4,7,240
27320,130,2700.0,3,857
27321,1753,158.0,1,649
27322,1838,320.0,1,765
27323,3172,4109.0,2,914
27324,1696,45585.70999999999,12,66
27325,135,4686.0,1,187
27326,1298,1596.0,1,1064
27327,1637,21598.3,9,1094
27328,3171,1080.0,1,967
27329,42,8513.0,2,967
27330,639,34131.5,16,1061
27331,7,4253.0,1,642
27332,258,21480.0,11,90
27333,2424,1110.0,1,1088
27334,1750,28219.0,2,1094
27335,1286,10795.0,4,91
27336,435,146192.91999999998,22,624
27337,3092,2360.0,1,91
27338,1661,15079.0,9,1004
27339,1230,29610.5,12,1042
27340,2206,4460.0,1,732
27341,1328,3720.0,2,509
27342,2642,22777.7,10,1060
27343,2039,860.0,1,536
27344,800,35241.1,14,765
27345,231,45071.2,7,771
27346,443,63863.0,8,680
